,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
10,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",이*영,5,✅️아이폰에서 갤럭시 환승 / 핑크골드,"<주문>22.08.28 주문22.08.31 도착<수령>오늘 새벽 7시 전 도착이라 했는데 새벽 2시 반에 도착했어요!!불량 후기가 종종 있어서 엄청 걱정하면서 카메라 셋팅해놓고 박스 오픈부터 상품 개봉까지 모두 영상 촬영했어요그런데 다행히 완전 양품을 받아서 아주 아주 만족했습니다 ㅎㅎ<셋팅>아이폰13 핑크 쓰다가 아이폰13미니 스타라이트로 바꾼지 얼마안됐는데,플립4가 출시되면서 결국 갤럭시로 환승했습니다 :)8핀&C핀 선 사용해서 핸드폰 서로 연결해서 데이터 이동시켰어요ㅎㅎ그런데 아이폰에서 아이폰으로 옮기는 것처럼 완전 다 옮겨지진 않아서어플 하나하나 들어가서 다시 셋팅하느라 시간 오래걸렸습니다 ㅠㅠ앱 정리하고 폰 셋팅 끝내고 이제 후기 남깁니다.!!------------------------------<키보드&무게>우선, 애플 7년 쓰다가 갤럭시 오니까ㅋㅋㅋ키보드 부터 적응이 안됩니다 ㅎㅎ금방 적응하겠죠..? 기호 위치가 달라져서...아이폰은 안보고도 기호까지 다 타이핑했는데, 오타 난리네요.!!그리고 아이폰13미니 쓰다가 와서 그런지 폰이 확실히 무겁네요이거 후기 작성하는데 손목이 아픕니다 ㅠㅠ<색상>아이폰13 핑크가 쿨한 핑크였다면,플립4는 웜한 핑크 느낌이에요!또, 스타라이트 색상 옆에 있으니 플립4 세상 웜합니다ㅎㅎ직접 매장가서 플립4 블루랑 핑크골드 비교하면서 색상 고민했는데,블루 금방 질릴까봐 핑골했는데요!매장에서 봤을때 조명 탓인지 핑골 힌지가 엄청 골드골드 했던거같아서아이폰6 골드 생각나서 쿠팡 주문했는데, 오늘 받아보니 그냥 핑크에요!제가 잘못봤나봐요 ㅋㅋㅋ<발열>플립이 발열있다는 이야기 듣고 걱정했는데,지금 충전하면서 사용해도 별 느낌없네요 다행히 ㅎㅎ아이폰13 시리즈 2개는 다 충전하면 너무 뜨거워서사용할수가 없었어요 ㅠㅠㅠㅠ 오히려 플립이 심하지 않네요 ㅎㅎ<외관>플립4 디자인 너무 예쁘네요 하..외부 디스플레이에 움짤 설정가능한게 신의 한수에요최고최고 (저는 춘식이) !!!!!케이스 껴도 엄청 예쁘고, 오래 오래 쓰고싶어요!!제발 고장 안났으면 ㅠㅠㅠ 기도합니다!!<마무리>마지막으로 통화녹음&삼성페이 만세 !!!후기 읽어주셔서 감사합니다. :)-------------------------------------+ 정품 레더 커버 구매했습니다!!!피치색으로 구매했는데, 아주 예쁘네요 ㅠㅠ근데 때 잘 탈거같아서 걱정이네요 ㅠㅠ무튼 케이스만 벌써 5개째 구매했습니다 :)"
11,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",다배,5,⭕️제선택은핑골⭕️아이폰데이터옮기기쉬움!⭕️오래함ㄲㅔ⭕,"✅구매제품 : 삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 256GB, 핑크 골드✅구매일자 : 2022/08/16✅도착일자 : 2022/08/23----------------------------------------------------------사전예약만 기다리고 16일에 구매했는데,23일에 받아서 오늘에서야 유심 옮기고데이터 옮긴 사람은 저 밖에 없을거예요... ㅎㅎ폰을 너무 오랜만에 구매해서 그런지케이스며 이거저거 필요한걸 먼저 구매했어야 했는데,케이스도 급하게 어제 쿠팡에서 구매해서오늘 씌우고 아이폰에서 갤럭시로 데이터 옮기려고어제 C타입 젠더도 다이소에서 급하게 샀네요!매장에서 실물을 쭉 봤는데,사실 저는 블루를 좋아해서 블루가 맘에 들었습니다!근데 하나씩 핸드폰을 들어보고 사진을 찍은 다음한장씩 보다보니 블루가 너무 안어울렸고,핑크골드나 퍼플 쪽이 어울리더라구요 ㅎㅎ퍼플은 3에도 나온 제품이고,핑골은 뭔가 살구색 같은 느낌?남들은 고급지다고 하는데 전 잘 모르겠는그런 느낌이라 고민만 백번 하다가,그래도 핑크골드로 구매했습니다 !사실 처음에 받았을 때도,와우 내가 핑크골드를 왜 했지 싶은 마음이 잠깐 들었는데,보면 볼수록 이쁘고 힌지도 사이드도 골드색이라 이쁘고여자여자한 느낌이 가득한게 이쁜것 같아요 ㅎㅎ그리고 어차피 케이스가 있고,투명케이스에 꾸밀 수도 있으니까,색상 고민은 너무 하지 않으시길 바랄게요 ! ㅎㅎ아이폰 쓰다가 갤럭시로 온 사람이라,데이터 옮기려면 복잡한 듯 하여,그냥 안 옮기고,연락처는 네이버주소록이나 구글 이용하고,카톡만 백업해서 나머지는 다 일일이 설치하려고 했는데요~생각보다 많은 정보들이 폰에 있더라구요~특히 저는 아이폰 메모가 한가득인데,이걸 데이터로 옮기지 않으면,답이 안나오더라구요 ㅎㅎ[ 아이폰 > 갤럭시 데이터 옮기는 법 ]1. 그래서 다이소에서 C타입 젠더를 구매해서아이폰 충전선 한쪽에 젠더를 꽂고아이폰과 플립폰에 각각 꽂아줬습니다~2. 플립폰 삼성스위치 어플 접속3. 아이폰에 팝업뜨면 신뢰버튼 누르기4. 플립폰에서 데이터 옮기고 싶은거 선택,어플도 데이터 선택 후 어플중에서빼고 싶은거 있으면 뺄 수 있음!5. 60기가 정도 되는데 1시간 정도 소요 됨!생각보다 간편했습니다!다만, 삼성은 40%이상 충전되어 있어야데이터를 옮길 수 있었습니다~가격이 사악하지만,플립1때부터 사고 싶었는데,오래 참았다고 생각하고 구매하니 기분이 좋습니당 ㅎㅎ고민되면 질러주세요~~한가지 더 ! 유심 때문에 제가 골치 아팠는데요 !유심 인터넷에서 하라는대로 다 했는데,인증 실패 , 고객센터로 문의 팝업이 계속 뜨더라구요~저는 그냥 비행기모드 켰다 껐다랑,계속 유심 꽂았다 뺐다 를 한 10번 이상 씩은 했구요..마지막에 유심을 완전히 안빼고 살짝만 빼고쭉 넣었더니 갑자기 연결 됐습니다...어제 저녁에 안되서 오늘 아침에 다시 시작했구요 !저처럼 애를 먹는 분이 계시다면...유심문제는 아무쪼록 잘 해결되길 바랍니다 ㅠㅠ----------------------------------------------------------﻿후기글로 도움을 많이 받은 만큼저의 후기 또한 누군가에게 큰 도움되길 바라봅니다❣️"
12,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 그라파이트, 256GB",금촌짱순이,5,등록된 헤드라인이 없습니다,"배송 받기 전에 초기불량 받은 후기가 보여서 진짜 너무너무 떨었음...교환도 안된다는 후기도 보였고사전예약한 의미가 없어질까봐 ㅋㅋㅋㅋ저녁 8시쯤 배송도착했고내가 받은 제품도 초기불량일까봐삼각대 피고 언박싱 동영상 찍음다행히 외부 초기불량은 없었음그래서 풀충전 해주고미리 주문해둔 필름 붙이고 케이스 씌우고데이터 옮김아이폰se2에서 넘어왔는데기존 핸드폰도 배터리가 빨리 닳는다고 생각했는데이것도 진짜 빨리 닳긴하더라ㅋㅋㅋㅋㅋ그래도 나는 회사-집 만 왔다갔다 하는 사람이라..회사에서도 무선충전하고 집에서도 유선충전해서 괜찮겠지만혹시나 놀러가거나 돌아다니게 될 때는 보조배터리 필수 일듯...지플립3 삼성닷컴에서 단독으로 그레이 색상 출시 했을때진짜 너무 맘에 들어서 그 때 바꿀까 말까 고민 정말 많이 했는데배터리고 발열이고 말이 많ㅇㅏ서 안바꿨지만...지금도 배터리 성능 높였다고는 하는데내가 지금 느낄정도면 흠... 크게 나아진거 같진 않은듯그래도 디자인, 삼페, 기존 핸드폰 액정 금갔어서변경했는데 일단은 아주 만족ㅋㅋㅋ좀더 써봐야 알겠지만...아그리고 자급제는 기본 필름 안붙여져서 나온다고 했는데붙여있던데..? 그 필름이랑 붙여있는 필름이랑 다른건가..?모르겠다... 플립은 처음이라...ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ오늘 하루 써본 결과 se2작은거 쓰다가 큰거 쓰니까 힘들다손이 작아서 그런지ㅋㅋㅋ적응하려면 멀었다...아직 접고 다니는게 익숙하지가 않음 그래서충전도 펴놓고 충전함... 대부분 스마트폰이 접히는 폴더블이 아니기때문에ㅋㅋㅋㅋ 그리고 삼성계정이니 구글계정이니자동으로 동기화되고 너무 복잡하고 다 해제 하고ㅠㅠ하루종일 핸드폰만붙잡고 있었어서 시간가는줄 몰랐음..유튜브에서 초기설정 필수로 해야하는 것들 해줬음..몇년을 애플만 쓰다가 갤럭시 쓰니까 적응이 쉽게 되지는 않으..아 그리고 링 달린 케이스를 왜 쓰는지 알겠더라사전예약 사은품 신청한거 빨리 왔으면ㅋㅋㅋㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ8월27일아이폰 쓰면서 카드지갑 항상 들고 다녔는데왜 다들 삼성페이 찬양 하는지 알겠더라...지플립 구매 얼마전에 카드지갑을 샀는데..괜히 샀다는 생각이 들 정도임..요즘은 모바일 신분증 어플도 되니까ㅋㅋㅋ진짜 너무 편하다ㅠㅠ 현금 필요할 때만 그냥 적당히가지고 다니면 될듯 핸드폰 자체도 현재로선 너무 만족한다집순이인 나에게는게임도 많이 안하고 주로 집에서 유튜브 티빙 이런거 충전하면서 보는 정도그래서 배터리 닳는거 신경 안쓰임"
13,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",이현우,5,자신이 배터리 성애자시면 안사는걸 추천.그외 사는거추천,내돈내산 실사용으로 느낀점일단 칩셋성능은 현존 안드로이드 최고칩셋으로 15~20%상승발열이 심하기전까진 버벅임없이 빠릿하개 돌아갑니다단순 성능 매우 만족하고 플립시리즈를 처음 써본 남자로서여자분들이 아이폰에서 왜 넘어오는지 이해될정도로 외형이 상당히 고급지고 이쁨케이스에따라 스타일을 바꿀수있는매력 만족■플립3에서 말많던 배터리부분은 이전에 썼던 폴드3보다 오래사용가능하고■■25w고속충전지원으로 답답했던 전작의 충전속도를 극복■특히 대기중 배터리 소모율은 퀀텀2랑 비슷할정도로 괜찮습니다(칩셋의 중요성 배터리 효율 굿) 제패턴으론 실사용시 문제안될정도라 만족■카메라는전작의 아쉬운 카메라 성능과 같은 사양이지만 보정력이 많이 올라 촬영시결과물이 상당히 업그레이드 됐구요■발열에대한 부분은 대부분 플래그십 폰들이 발열이생기면 성능을 낮춰 발열을 잡아주는 형태이기때문에 그렇게 신경쓰이진 않지만사진처럼 발열시에 감소되는 성능차가 싱글코어 70프로 가까이 떨어질정도로심하네요  (최대성능이 높다보니 감소폭이 그만큼 증가)■플립의 특성상 발열을 제어해줄수있는 공간만들기가 어렵고발열이 윗판에 몰려있기때문에 빠르게 달아올라성능제한이 좀더 심하게 걸리는거같습니다■간략 요약 정리○플립 특성상 좀더 길쭉한 디스플레이●외형 고급지고 멋스럽고 이쁨□제패턴기준으로  발열이 심하지않음...평균온도32도 40도 넘어간적이 거의없음■성능 현존 안드로이드최고 사양♤여러 스타일로 꾸미기가능♡작은 서브디스플레이 활용도 증가◇칩셋 배터리효율상승 배터리성능 300mah증가로 좀더안정된 실사용시간♧카메라 보정력 업그레이드로 촬영시 결과물이 좀더 발전됨☆발열은 상판에 몰려있다보니 쓰로틀링이 심함결론은 그래도 바형스마트폰에 비해 아쉬운 배터리??라고 할수있지만실사용시 칩셋의 배터리소모효율이 좋아 s21시리즈나 s22시리즈보다 같거나 좀더나은 배터리유지력....2년반동안 16개의 폰을 써봤던 사람의리뷰입니다 현명한 판단하셔서 후회하지않는 선택하시길...
14,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",찰떡마암,5,등록된 헤드라인이 없습니다,아이폰을 쓰다가 너무예뻐서 계속고민하다가 구매했어요기존에 아이폰xs max를썼는데 그것보다화면이크네요무게감은 비슷했어요데이터 전송으로 데이터를받았는데 다옮겨진게아니라...한가할때 처리해야할것같아요터치감은 아이폰에비해 좀딸리는느낌이예요전 주로 아이들사진을 많이찍는편인데 화질 너무좋아요일반카메라도 피부보정도 되고 좋더라구요아기가있어서 아기가접었다폈다해서 좀당황스러워요ㅡㅋ단점은 배터리가 생각보다 너무빨리달아요다는게보이네요...그리고중간 접히는부분이 화면 굴곡이 보여서불편해요아이폰쓰다가이거쓸때 제일 적응이안됐어요보험은 저번달까지1년 무료였나봐요ㅠㅠ지문인식은생각보다 잘안돼더라구요내손이문제인지...저는 기존 4G유심칩 끼워서사용하고있어요평일에5G요금알아봐야겠어요사실딱히 불편한건없어요ㅡㅋ❤️제 리뷰에 도움이 되셨다면 도움돼요 눌러주심 큰힘이됩니다❤️
15,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 그라파이트, 256GB",꼬래,3,디자인 삼성페이 통화녹음 이것만 생각하자,"개봉했을때 잠시 좋았네요 파일옮기고 어플적용하는데 진짜 반품할까,,,,,,무슨앱 켜기만하면 도움말이랍시고 도움도안되는말풍선뜨고 뭐 또 앱을깔고 로그인하라하고 회원가입 또하라하고 반품할까 진짜 고민했어요  통화녹음이 안되다보니 중요한걸 놓칠때가 있어서 갤럭시로 다시 넘어왔는데 쓰던앱 시작하는데 너무너무너무힘들어요아이폰좋아하는사람도 갤럭시 싫어하는사람도 아닌데그전에는 쭉 안드로이드에서 아이폰 3년 좀 넘게 사용했는데 앱 시작하는게  제일 불편하네요 어찌나 이것저것 다시 또 깔아야되는게 많은지 은행 증권  보안관련앱이 다 다르고 시작도하기전에 지치게 합니다 아, 개봉했을때 베터리가70이엇는데 스마트스위치로 옮기는데 80프로이상 충전해서 다시 하래요 이때부터 불길했네요 아이폰xr 배터리85%성능에 못미칩니다 배터리 엄청 빨리소모되고 발열심해요저녁9시반쯤 개봉해서 사진 옮기고 앱도 필요한것만 시작해뒀는데 새벽4시입니다 사람미치게하네요 사은품도 멤버스에 또 가입하고 신청해야 주는거네요오랜만의 신형폰에 들뜨고 신나야되는데 단점부터 나타나니 전혀 그렇지가 않네요"
16,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",Abong2,5,등록된 헤드라인이 없습니다,박스에 달랑 휴대폰 박스만 있을까 싶어 걱정했는데 뽁뽁이로 둘러서 안전포장 해서 왔더라고요~ 안심~!기나긴 고민 끝에 플립을 구매하게 됐습니다.약 4-5년 간 한 휴대폰을 사용하신 부모님께 선물을 해드렸어요!삼성의 혁신적인 디자인과 온갖 불편함들이 개선되어 나온 플립4너무 마음에 들어요~자급제로 처음 구매해 보는데 개인적으로 대리점에서 하는 것보다 마음이 좀 안심이 되고 좋더라고요~ 게다가 주문하고 다음 날 빠른 배송으로 바로 받아볼 수 있었어요!!무엇보다 착한 가격에 구매해서 너무 만족 중에 있습니다~
17,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",뽕짬,5,맘에 들어요~!!,"지플립3 나왔을때 부터 너무 사고 싶었던 폰인데 드디어 지플립4 구입하게 됐어요~전 사전예약으로 구입했고 온라인은 거의 13프로 할인율 동일했는데쿠팡은 22개월 무이자까지 되서 더 좋더라구요저는 맥북, 아이패드, 애플워치 까지 거의 모든 전자제품을 애플을 쓰는데ㅋ 디자인 하나보고 폰은 삼성으로 돌아섰어요 ㅋ오랫동안 아이폰만 사용해와서 아직도 안드로이드 적응이 안되서 헤매는 중이긴한데ㅋ곧 괜찮아지겠죠뭐 ㅋㅋㅋ 그리고 삼성페이는 너무 편할거 같아요컬러도 진짜 고민 많이 했는데 지플립3때부터 보라색이 너무 이쁘다고 생각하고 있어서보라퍼플 구입했어요지플립3의 보라색보다는 색감이 좀 더 진해요자연광이랑 백화점 조명이랑 차이 많이 나네요실물 받고 쪼끔 놀랬어요 색깔 너무 진해서 ㅋㅋㅋ그래도 맘에 들어요~얼른 케이스도 끼우고 더 예쁘게 사용해야겠어요~!!이번엔 최소 2년은 써보자구~!!!!"
18,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",노*철,5,색감이너무예뻐요~ㅎㅎ,사전예약해서배송받은지는좀되었는데뒤늦게후기를올리네요ㅎㅎ●디자인디자인은당연히말모지요ㅎㅎ핑크골드랑퍼플핵상둘중에고민했었는데핑크골드는영롱한느낌을줄알았는데무난한아이보리색상에가까운느낌이라퍼플을택했는데실물로보니역시여자들이좋아할만한색상이네요ㅎㅎ오랜만에폴더폰사용하는너낌으로잘사용하고있습니다●기능S8플러스를꾀오래사용해서그런지최신폰의편리함을누리는중이네요ㅎㅎ제일좋은점은삼성페이기능인거같네요지문인식으로편리하게결제하니제일마음에드는점입니다또한카메라화질이눈이확트일정도로선명하고특히셀카찍을때핸드폰이접히니편하게셀카타임을즐길수있다는게장점이네요^^●총평핸드폰기능이야최신폰이면다좋겠지만디자인면에서영롱한컬러감이있는예쁜핸드폰을원하는분들라면무조건구매각입니다!!ㅎㅎ
19,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",안소현,5,등록된 헤드라인이 없습니다,"삼성전자 갤럭시 제트 z 플립 4 자급제 리뷰 ! 갤럭시 플립3 배터리는 3300mah 였는데 이번 갤럭시 플립4는 배터리 용량이 400mah 이 늘어난 3700mah 라고 하더라구요 전작에서 사람들이 불편해 하던걸 개선하려는 의지가 보였어요 ! 이번에는 rom도 512가 추가되었고 다양한 각으로 사진과 동영상 촬영이 가능해서 너무 마음에 들어요 슬림 힌지와 베젤도 플립만의 장점이 아닐까 싶어요 ,, 그리고 누가 뭐래도 이쁘잖아요 ㅎㅎ손 안에 쏙 들어가는것도 주머니에 쏙 들어가는것도 그리고 화면을 닫았을때 나오는 커버 디스플레이 화면도 아주 굿입니다용 ! 특히 좋아하는 연옌 사진 넣어두면 볼때마다 기분이 좋아짐당 ^^ ... 사전구매로 받을 수 있는 혜택도 챙겨주시고 무엇보다 로켓배송이 젤 장점이 아닌가 싶어요 ,, 근데 이번에 배송이슈로 문제가 많던데 다행이 배송은 안전하게 잘 왔습니다 ~  포장이 살짝 불안했지만 크게 문제는 없어서 넘어가려구요 ! 이쁜 케이스로 꾸미는 재미도 있고 ,, 다들 플립하세요 !"
20,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",김*진,5,플립4 수령 후 5일 사용기,1.디자인&휴대성 ●●●●●디자인은 정말 짱입니다!! 접히니까 휴대성도 최고구요~! 색도 너무 잘빠졌습니다ㅜㅜ 2.액정주름 ●●●●○액정 중앙에 주름은 생각보다는 신경쓰이지않는 상태네요 영상볼때도 불편한점은 못 느꼈으나 주름부분에 글자가 딱걸리게 되면 조금 티가나는 건 어쩔수 없네요3.배터리 ●●●○○배터리는 이전폰이 노트10+라 비교대상이 없네요폰이 작으니카 보통 스마트폰 보단 빨리 닳는점은 감수해야 될 것 같아요 ㅋㅋ 외출시엔 조그한한 보조배터리 가지고 다니면 될듯합니다. 아무리 적게 폰을 써도 하루한번은 꼭 충전해야합니다(저는 보통 하루 두번 충전합니다 배터리 50%기준)※ 배터리발열은 충전할때랑 초반에 폰 데이터 옮길때 말고는 발열은 딱히 없는것 같습니다^^ (폰게임안하는 1人）4.총평 ●●●●○폰으로 sns좀 하시고 사진찍고 동영상 보는 등 기본적인 이용만 하시는 분들은 사용하기 좋은것 같습니다! 정말 이뿌고 휴대성은 최고인 플립폰입니다. 폰게임을 하지않아서 게임시 폰의 능력치는 모르겠네요^^
21,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 블루, 256GB",이*빈,5,개꿀입니다,"구매 꿀팁 공유1. 장바구니에 넣고 와우 쿠폰이나 본인사용 카드 할인 뜨는지 봄2. 11월 내에 구매 후 통화하고 3일뒤 삼성멤버스 쿠폰받기3. 워치나 버즈2프로 구매하기 (삼성 멤버스에서 버즈2프로 4.9에 구매가능 / 투명 링케이스 줌)4. 예쁘게 쓰기. 아이폰 13에서 넘어왔는데 UI 나 모션은 거의 같아서 괜춘.가격도 쿠폰 먹이니 103만원이고 256기가니까 개꿀..가성비에 접는 맛으로 살 수 있음부모님 핸드폰에 뭐 할때마다 아이폰이라 알려드리기 힘들어서겸사겸사 바꿨는데 내가 쓰니까 설명드리고 해드리기 쉬움발열 : 화면 오래 켜 놓는 편이고 게임도 돌려봤는데 괜찮은듯속도 : 거의 sns나 인터넷 위주라 그런지몰라도 양호함gos : 최적화 끄는 기능이 있어서 괜찮은듯?사진 : 감성있는 색감은 솔직히 아이폰 못 따라감사진 자체는 깔끔한데 확대해서보면 이상한 부분 가끔 있음화면을 접을 수 있어서 다각도 촬영 가능한 거 좋음충전/배터리 : 배터리는 방금 산 것 치곤 좀 빨리 닳는듯,,,근데 10%대에서 아직까지는 오래 잘 버팀. C타입이라이제 외출할 때도 집에서도 충전기 하나면 끝이라 깔끔 간편..디자인 : 예쁨..매장가서 손에 잡아보고 톤 맞는 거 추천. 마감깔끔접는거 : 각도 고정이 은근 편함 어디 올려놓고 화면 번갈아 보거나살짝 접어서 영상보면 손도 좀 편함. 글고 남자 손으로는 한손 여닫가능.폰꾸 : 은근할 거 많아서 잼씀. 커버화면 잠금 홈 화면 꾸미면 쓸맛 ㄱㅊ그러나 ios런쳐 같은거 받으면 아무래도 그것도 앱인지라 묘하게 지저분하고 번잡스럽고 안되는게 있어서 그냥 안드로이드로 쓰길..추천esim : 이것도 구매에 한 몫했는데 폰 두개보다 유지비 좋아서 개굿음질 : 아이폰이랑 같은 노래 동시에 틀어봤는데 저음 쪽이 좀 약한듯근데 전반적인 음질은 나쁘지 않음 터치감 : 갤럭시도 많이 부드럽다. 아이폰에서 가는 경우 미묘한 터치감 차이가 있어서 적응기간은 조금 필요삼페 : 이거 진짜 편하다...지갑이 필요없네얼굴 /지문 인식 : 지문은 양호한데 얼굴인식이 좀 별로임. 아이폰은 얼굴 막 돌리면서 계속 찍는데 얘네는 5초컷이라 그런지 이마까고 덮고나 안경쓰기 등 하면 인식 못할 때가 좀 많다. 2개 등록해서 그나마 커버함.암튼 요약하자면접는 폰 써보고 싶다 / 번호 두 개 필요하다 / 아이폰 너무 비싸다 /삼성페이 쓰련다 / 카메라 많이 안 쓴다 / 충전기 c타입으로 통일원한다중 3개이상이면 만족도 좋을 것 같다. 본인은...카메라 따로 사니까 마지막 미련이 사라져서갈아탔습니다 ...ㅋㅋㅋ"
22,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",박*영,5,아주 좋아요!,어머니 핸드폰을 바꺼드리고 싶어서 큰마음먹고 산거인데 너무 잘산거 같습니다. 원래는 저도 이거 사고 싶었지만 아이폰에서 빠져 나올수가 없어서.. 저는 못사고 어머니꺼만 바꺼 드렸네요. 일단 최신폰이라 저희 어머니가 사용을 잘 할수 있을까 걱정도 되고 뭐 어른들이 쓰기에는 전화만 잘되면 된다 이런식으로 얘기를 하지만 그래도 요즘에는 실생활에서 유용하게 쓸수 있는게 많잖아요. 그중에서 삼성페이 너무나 좋은거 같아요. 따로 카드를 들고 다닐필요없이 등록만 해놓으면 유용하게 쓸수 있으니 이거하나만 잘 활용해도 충분히 잘쓸수 있는거 같아요. 요즘 삼성 카메라 너무 좋잖아요. 여행가시는거 좋아하시니깐 사진찍는것도 좋아하시니 이부분도 상당히 만족하시는거 같습니다. 조금만 사용하시면 충분히 잘 쓰실수 있을거라 생각합니다. 뭐든 기계는 만지다보면 손에 익는법이니 충분한 시간을 두고 쓰면 문제없을거 같아요. 어머니도 저도 너무 만족스럽고 이번에 너무 잘나온거 같아요. 앞으로도 삼성폰은 기대가 많아지네요.
23,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",쓰리스타,5,등록된 헤드라인이 없습니다,"신난다,신난다로켓배송으로 엄청 일찍 받아봤고 새벽에 일어나자마자오픈했어요.박스가 점점 얇아지네요.그만큼 구성품도 섭섭.폴더플폰은 처음인데 아주 영롱합니다.너무 쌩폰이라 필름들이랑 케이스 배송 도착하면 유심 바꾸려고 뜯기만하고 다시 고이 넣어놨습니다.부속 필름은 그렇다쳐도케이스는 어차피 투평 민자 줄거면서그냥 같이 넣어주는 사은품으로 주지..그거 기다리려면 또 한참 기다릴텐데그냥 하나 샀습니다.불만인데도 좋네요ㅋㅋ*와우, 설정하고 이전폰에서 데이터받기까지 완료하니67정도 였던 배터리가 지금 43입니다.24프로 빠졌네요.반면 이전폰 (갤20)은 85정도 였던 배터리가 지금 77입니다.8프로 파졌어요.이 공식(?)대로라면 3배 빨리 닿는건가요?흠...충전기는 이제 필수가 되겠군요;;그래도 이뻐서 봐줬다* 랜덤 사은품 참말로 후지..케어플러스때매 어쩔수없이 신청하긴했지만저정도면 안주는게 나을듯ㅡㅡa"
24,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 핑크 골드, 256GB",신*영,5,삼성폰...,진짜 고민 많이 했어요핸드폰 고를 게 아이폰 아니면 삼성폰이라니 ㅠ아이폰에 애플워치 끌렸는데 정말 안드로이드를 버릴 수 없었어요 전 티켓팅을 해야하는 덕후라서...ㅋㅋㅋ삼성폰 처음 사용해봐요그전에는 비주류를 선택했던지라 ㅎㅎ디자인은 너무 귀엽네요예전에 폴더폰 이후에 계속 바형만 사용했는데오래간만에 쓰려니 접는 걸 깜빡 잊네요 ㅎㅎ제가 손이 작아서 플립4 적당하네요접는 부분에 선이 많이 거슬릴까봐 폰 구매 시 고민 했던 것 중에 하나였는데 전혀 없네요아무런 생각도 들지않아요 ㅋㅋ 만지면 살짝 느껴져요핑크로즈색상은 생각보다 분홍분홍하지는 않아요 흐린 분홍에 웜톤이라고 해야할까요사실 폰 색상은 중요하지 않았어요 ㅎㅎ삼성폰도 처음이고 자급제폰도 처음이고 아직까진 마냥 좋아요근데 요즘엔 진짜 아무것도 없네요 ㅋㅋㅋ배터리는 생각보다 빨리 닳는 거 같기도? 처음 받은거라 옮기고 로그인하고 하느라 계속 사용해서 그런지도요신상폰 유저가 됐으니 갑자기 워치도 뽐뿌오네요 ㅎㅎ+ 구입 후 사용 해본 상태얼굴인식이 잘되네요 안경까지는 오케인데 마스크는 안 되네요글구 접히는 부분은 살짝 터치가 덜 먹히는 느낌은 있어요사진은 잘 찍히는 거 같아요우선 바닥에 놓고 두 손이 자유롭게 찍을 수 있는 게 좋아요
25,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",쓰리스타,5,등록된 헤드라인이 없습니다,사전예약으로 한달정도 사용중에가격이 다운됐길래 딸아이껏도 구매했어요.한달 사용하다보니 느낀거지만사용한만큼 닳아요. 배터리-고로 특별히 배터리 단점은 잘 못 느끼겠더라고요.갤빠는 추천합니다.
26,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 블루, 256GB",이*규,5,디자인이 정말 예쁨,"디자인이 예쁘고 또 접는게 신기해서 이번에 바꿨는데 만족스럽네요. 배터리는 전작보다 좋아졌다는데 이건 한달은 써봐야 알것 같은데, 우선 몇일 써보니 하루 쓰기에는 무난한거 같아요. 게임을 안한다면. 주름은 전작보다 쬐금 개선된 것 같아요. 좋음."
27,"삼성전자 갤럭시 Z 플립4 5G 자급제 SM-F721N, 보라 퍼플, 256GB",정*철,5,등록된 헤드라인이 없습니다,사진엔 연보라처럼 나왔지만 그것보다 진한 보라하고 생각하심 될것 같아요 진보라퍼플 ㅎㅎ갤럭시가 화질이 좋은게 맞나요?아이폰 쓰는 유저지만 화질은 삼성이더 좋은거 같구요 플립은 처음 나왔을때부터 가지고 싶었던거라 보조폰으로(삼성페이) 쓰기위해 구매했답니다 넘. 넘 예뻐요
