,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
10,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*민,5,등록된 헤드라인이 없습니다,"구매계기 같은 그런거 1도 없음. 걍 진짜 너무 이뻐서 샀음... 딱히 필요한 상태도 아님아이폰, 에어팟, 아이패드, 애플워치는 사용하고 있지만 내 인생에 맥OS는 절대 없을거라고 생각했음. 왜냐? 솔직히 남들은 맥북 다 이쁘다고 하는데 개인적으로 맥북은 이쁘다는 생각 1도 안하고 살았음. 거기다가 불편하다는데 이쁘지도 않은 노트북을 굳이 비싼 돈 주고 사야하나? 라는 마인드였음.. 그래서 암만 앱등이 소리 들어도 맥북은 네버 절대 살 일 없을줄?근데 그러다가 우연히 알게 된 맥북 m2 에어.... 플랫한 디자인은 나를 한눈에 반하게 했음. 진짜 노치조차도 너무 이뻐보임.다른 색상은 솔직히 잘 모르겠는데 미드나이트 색상 진짜 너무 잘빠진거임........와... 이건 미쳤다 진짜 사야겠다.. 라는 생각이 저절로 생겼음. 근데 문제가 하나 있었음. 난 불과 1주일 전에 LG그램을 구매했었음.하... 맥북 m2 에어의 존재를 조금만 더 일찍 알았으면 무조건 맥북 샀을텐데...진짜 맨날 후회함. 첨엔 그렇게 이뻐보여서 애지중지했던 그램이 갑자기 미워보임애써 외면해보려 했지만 갈수록 맥북에 대한 내 욕망은 커져만 가고남들이 흔히 말하는 구매해야만 낫는 맥북병에 걸려버림. 그치만.. 거대한 욕망에 비해 내 통장 잔고는 너무 귀엽기만 했음.내 통장이 허락을 해주지 않아 애써 외면 하려했지만 내 꿈속까지 나타나 맥북 좀 제발 구매하라고 유혹하는 팀쿡씨의 제안을 도저히 거절할 수 없어서일어나자마자 편의점에서 소주한병 사와서 들이키고 술 기운인척 주문함.아 물론 22개월 할부 ㅋㅋ 아무리 술 먹었다지만 내 본능이 일시불은 거절함....ㅋㅋㅠ그래놓고 술기운에 주문한거라 어쩔수 없었다며 자기합리화 중통장 너는 맥북 구매를 허락하지 않았지만 카드는 허락해주는구나 음하핫 >(^ㅇ^)<아니 근데 진짜 너무 이쁨구매하니까 맥북병 바로 나음. 내가 이걸 왜 고민했나 싶을 정도로 너무 이쁨.회사에서도 자꾸 생각나서 오후 반차쓰고 집에 달려와서 침대에서 하루종일 이거만 가지고 노는 중ㅋㅋ다른 색상은 쳐다도 안봤음 미드나이트에 푹 빠져서 색상 고민 1초도 안하고 바로 주문함.근데 지문 좀 많이 묻기는 함...^^ 그래도 이뻐서 ㄱㅊ솔직히 평생 윈도우만 써봐서 뭔가 좀 불편하기는 함근데 그렇다고 막 엄청 불편하고 이런건 아니고 그냥 좀 어색한 정도??어차피 노트북으로 하는거라고는 유튜브, 넷플릭스, 쇼핑 말고 없어서 ㄱㅊㄱㅊ물론 그램 사용했어가지고 그램에 비교하면 좀 무거운 느낌은 있기는 한데그램보다 화면이 작아서 오히려 들고 다니기에는 훨 좋고 들고다니기 부담스러운 무게는 전혀 아님아 그리고 맥북에서 글 작성해서 클립보드에 복사만 해도 아이폰에서 바로 복붙되는거 신세계....  당근마켓에 물건 올릴때 개편함이제 홈버튼있는 아이패드 갖다 버리고 에어 사러가야징"
11,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",손*희,4,M1 vs M2 비교,"아이맥 아이폰 아이패드 맥북 다 쿠팡에서 구매했는데 ..ㅋㅋ진짜 ㅜㅜ 왜 다른 배송은 깔끔하면서 이 비싼 제품들만 이리 막 굴리시는 건지 의문이네요. 고가 제품들은 주의해주셨음 합니다,, 다행히 문제는 없었지만 기분이 나빠요..둘다 구매해본 일반 사람 입장에서 씁니다.1. 외관: 플랫하게 바뀐 디자인이 너무 이뻐보이더라구요,, 근데 막상 실제로 보니 기대 만큼은 아닙니다. 물론 영롱하고 정말 예쁩니다. 허나 m1 보다 예쁘다는 아닌 것 같아요. M1 대로 M2 대로 둘다 매력있고 예쁜 것이지 뭐가 더 이쁘다는 아니네요. 그래서 단지 디자인 때문에 갈아타시려는 분들은 실물 보고 결정하세요,, 개인차가 있겠지만 오히려 저는 m1 이 더 날렵한 느낌도 들고 맘에 들거든요. 물론 m2에서 새로 나온 컬러를 구매하실 분들은 이야기가 또 달라지겠지만 저는 늘 실버만 구입하는 터라 더더욱 메리트가 없었어요. 디자인 자체로 몇 십 더 주고 살 정도인지는 모르겠다만, m2 자체는 너무 예쁘고  만족해요~ 2. 노치, 무게: 노치는 생각보다 신경 안쓰이고 전작에 비해 디스플레이가 살짝 넓어진게 느껴져서 이부분은 만족스럽습니다. (유일하게 업그레이드 되었다고 체감하는 포인트) 그 외에 스피커 향상, 무게 감소는 솔직히 체감이 안돼요.. 걍 스피커는 둘 다 정말 좋아요. 무게는 프로에 비해서는 가볍지만 엘지 그램에 비해서는 둘다 무겁습니다 ㅋㅋ 에어라는 이름에 맞게 좀 더 가벼워졌으면 하네요!3. 성능: 웹서핑, 문서작업, 영상시청이 전부인 일반 사용자 입장에서는 ,., m1과 m2 성능 차이 1도 안느껴집니다.정리: 일반 사용자 관점 유일하게 개선되었다고 체감한 것은 디스플레이 크기가 약간 더 시원해졌다. 곡선 디자인에서 플랫한 느낌으로 변했다. 이정도입니다,,,, 이정도 차이로 몇 십을 더 태운다는 건 아까운 건 사실이고 가격 상승이 크게 있는 건 정말 아쉬운 점이네요. 다만 디자인은 개인차이기 때문에 m2의 새로운 컬러나 디자인이 취향 저격이시라면 구매할 만 합니다! 단, 정가로 말구요 할인율 높을 때요 ㅋㅋ 저도 카드 할인 14프로 + 쿠폰 10만원 주길래 산 거지 아니었으면 굳이 안샀어요."
12,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",맛있구마잉,5,사길 잘했군 에어 M2,"쿠팡 당일 사전예약에 실패해서 취소 물량을, 사전예약 2일 후에 원하는 컬러, 원하는 용량으로 득템했어요. 출시일 다음날 올 것으로 기대했지만, 그렇진 않았고 그래도 예상 도착일 보다는 일찍 도착했습니다. 쿠팡은 뽑기 운이라 했지만 정말 잘 뽑힌거 같아서 다행이였어요. 카드 할인 이벤트까지 해주셔서 저렴한 가격에 득템한것 같아 좋습니다! ㅎㅎㅎㅎ 역시 쿠팡에서 사길 잘했어요.다른곳보다 확실히 후기들 보니 빨리 도착한거 같더라구요 (엄지척!)장점 1. 이전 맥북프로 2014년형 쓰고 있었는데 비교 안될만큼 속도가 빠르네요. 2. 아이패드용 어플도 다운이 잘되서 애플기기 끼리의 호환도가 더 높아졌습니다! 3. 맥북 터치 로그인덕분에 맥북여는것도 더 빨리지고, 비번들 저장된것도 터치아이디로 다 열 수 있어서 너무 편리해 졌어요! 4. 자판이 아주 부드럽습니다. 저는 나비축이런거 잘모르겠지만 소음이 크지않고 부드럽습니다. 그래도 도서관에서는 소리 신경쓰일 수 있을거 같아서 소음 민감하신 분은 키보드스킨 추천드려요!5.충전하고 배터리 엄청 오래가는거 같아요 ㅎㅎㅎㅎ 처음 열고 충전해놓고 2-3일째 쓰는중 입니다. (물론 하루 제 이용량이 그렇게 많지는 않지만 그래도 꽤 오래가는거 같습니다!) 한동안은 충전선 안들고 나가도 될거 같아요! 단점 1. 맥북의 늘 단점 이겠지만…포트가 없어서 추가 연결 포트 구매해야하고, 케이스구매하고 , 키스킨 구매하니 돈이 추가로 마니 드네효 허허 2. M2는 윈도우가 안깔린다고 하죠 ㅎㅎㅎ 뭐 전 안쓰긴하지만 약간의 단점으로 볼 수 있겠습니다. 3. 에어m2 생각보다 가볍진 않습니다~! 투명케이스 까지 끼우니 이전 맥북프로랑 무게가 마니 차이나지 않는것 같아효"
13,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",켈시,5,$$,"노트북 뒷면 미세하게 코팅이 덜된 부분이 보이지만 사진에는  안 보임 ,빼고 기타 맘에 듬"
14,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",신*경,5,M1? 고민하지마세요 ㅋㅋㅋ,"저는 M1 아이맥도 사용중입니다.M2 도착하자마자 사용해봤지만 느리다? 이런거 못느끼겠어요. 저는 일러스트, 포토샵 주로 사용하고요. M1 고민했지만, M2 구입한 이유는 하나였어요.* M1 가격이 쿠팡에서 100만원 초반.. 심지어 90만원 후반에 구입하신분도 계시더라고요? 이제는 120만원 중반에서 가격이 잘 안내려가고요.그럴바엔 돈을 더 투자해도 새로운 디자인으로 바뀌고, 카메라 성능이나 밝기, 넓은 화면 등등 맥북에어는 앞으로 이 디자인으로 향후 몇년간은 바뀌지 않을테니까요.게다가 8% 카드할인, 10만원 쿠폰이 주어지는 지금 놓칠 수 없었어요ㅎㅎㅎㅎ 146만원에 구입했고요. 깡통 구입 후회 없네요!M2 디자인 너무 마음에 들지만, 금전적으로 고민하시는분들 고민하지마세요 ㅋㅋㅋ 고민은 찰나예요 구입하고 나니 미래의 제가 어떻게든 벌어주겠죠... 결제 후에 오히려 고민안해서 스트레스 없었어요 ㅋㅋㅋ 오히려 M1 샀으면 내년에 새로운 에어 나왔을때 바꿨을지도 모르겠어요. 그래서 M2 추천입니당박스안에 박스로 또 포장되어있었고. 상가 건물(노래방있음)이라 분실 걱정때문에 비밀번호 안내드렸는데 문밖에 그냥 두고 가셔서 심장이 철렁 했네요 ㅋㅋㅋㅋ기스 없는 양품같지만 그래도 테스트 해봐야겠어요!"
15,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",밍규규,5,두달 고민하고 풀할부로 지름,깡통 모델을 22 개월 무이자 풀할부로 질렀고 쿠폰먹이고 결제가격 1451940 + ok캐쉬 55000 적립 윈도우만 쓰다가 맥북에어 샀음 산 이유 : 디자인바뀌고 이뻐서...본컴 윈도우에서 영상편집 하다가 암걸릴꺼 같아서 샀다라고 자기합리화 하는중 평생을 윈도우만 써서 그런지 단축키가 너무나 어색함 한글 키보드로 옵션 선택 해서 영문하고 싶었는데 배송오기전까지 땅을치고 후회했으나 ( 취소후 재구매시 쿠폰 적용안되서 ) 아직 자판이 익숙치 않아서 그런가 영문키보드 샀으면 당근행 갔을듯 지금도 사용하는데 어색함 어렵진 않고 익숙치가 않음 매일 단축키랑 사용법 검색해서 알아가는중 자꾸만 한영키로 오른쪽 커멘드를 누름 참고로 블투 마우스 키보드 준비했는데 필요성 1 도 못느낌 터치패드가 넘 잘되어있음 윈도우에선 타자 5-800 타 나오는데 여기선 200 타 나오는듯한 체감팬 돌아가는 소음 없고 오로지 약한 타자소리만 나서 이런 사소한 부분이 만족 다 필요없고 이쁩니다 넷플 유튭 잘돌아갑니다 내기준에선 넘 큰돈이라 두달동안 매일 사야하는 이유를 고민하다가 몸살 걸려서 지름 애플병은 사야 낫습니다
16,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",카카오라떼,5,맥북은 역시 에어 입니다.,윈도우만 쓰다가 이번에 맥북을 구매했습니다.1. 디자인역시 애플에 디자인 미쳤습니다. 이번에 바뀐 노치 디자인도 이쁘고 스페이스 그래이를 구매했는데 너무 만족합니다. 역시 디자인에 애플입니다.2. SSD기본 모델을 구매했는데 이번에 SSD 문제때문에 고민했지만 딱히 많은 용량이 필요한 작업을 하는편이 아니라 나중에 중고값까지 고민해서 M1대신 이번에 새로나온 M2를 구매했습니다. 3. 성능윈도우 노트북을 사용하다가 맥북을 처음 써보는데 성능 만족합니다. 사실 성능 최대치로 쓸일이 거의 없어서 잘사용하고 있습니다.4. 팬리스 아마 초고에 장점이 팬리스라서 소음이 없습니다. 윈도우 노트북은 조금만 작업하면 팬소음이 올라오는데 팬이 없어서 좋고 팬이 없지만 성능도 계속 유지되고 정말 좋습니다.가볍게 사용하고 팬리스 제품을 찾는다면 무조건 맥북에어를 추천합니다. 너무 만족하고 사용하고 있습니다.
17,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 35W 듀얼, 한글",Ayeon99,5,등록된 헤드라인이 없습니다,예전부터 오래쓰던 삼성 노트북은 동생이 달라하여 동생에게주고 이김에 애플로 싹 맞출겸 맥북 샀습니다.배송빠른거는 진짜 대박이구요.포장은 조금 아쉽지만 파손이나 문제는 없어서 만족합니다.성능이나 기능은 계속 써봐야 알겠지만 일단은 좋습니다.진짜 아쉽고 조금 화나는건 제가 구매한 다음날 쿠폰뿌리는건 멀까요.. 매번 그러는거 같아서 너무 슬픕니다..이미 오픈하고 사용해서 뭐 다시사기도 그렇고 어쩔수없구만 하고 지나갔지만 다음에는 쿠폰 딱 살때 떴으면 좋겠어용!!아직 맥린이라 뭐가뭔지 하나하나 찾아가며 쓰고있지만 오래된 삼성노트북보다 속도는 너무 맘에듭니다.맥북 에어 m2 256기가는 속도가 512기가보다 좀 느리다 않좋다 이말이 많아서 고민많이했는데 저번에 쓰던게 속도가 어마어마하게느렸어서 안좋은느낌 하나도 안들고 더 좋아욬ㅋㅋ일단 열심히 써보기가 추가 후기 남길거있으면 남길게용!!
18,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*진,5,등록된 헤드라인이 없습니다,"맥북 에어 m2 논란 때문에 솔직히 고민 많이 했습니다.근데 신제품이 더 땡기는 법 아니겠습니까? 4년 우려먹은 폼팩터.. 사면 백빵 후회할 거 같고.. 어차피 에어로 하드하게 돌릴 것도 아니고 유튜브,문서,웹 서핑용이라 기본형으로 구입했습니다. 받아 보니 넘므넘므 잘 샀다는 생각이고 마음에 듭니다 ㅎㅎ 고민은 배송만 늦출 뿐이다!! 병은 사야지 낫는 법입니다~"
19,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 16GB, 30W, 한글",루피짱구,5,등록된 헤드라인이 없습니다,약 일주일간 생떼쓰며 남자친구에게 허락받은 노트북..ㅎ재택근무를 하는데 듀얼모니터를 살지 노트북을 할지 고민하다가기존에 아이패드가 있어 듀얼이 된다는 말에포토샵과 쇼핑몰관리에 사용할 용도로 구매했습니다!삼성이랑 고민하다가 그래도 연동 가능한 제품이 낫겠다 싶어 맥북으로 선택 했구용 색상은 고민 없이 믿낫으로 선택했습니다.너무너무 이쁘구 무광이라 더 고급스러워요.이거 충전기 너무 신기하네요. 자석인가?무엇보다 우리 주인님께서 마음에 드신 듯? 열자마자 앉으시네요노트북 이렇게 안작은데 왜이렇게 작아보이지..ㅎ
20,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",정나진,5,등록된 헤드라인이 없습니다,"사전예약으로 8월1일 예정이였으나, 27일 배송되었네요. 쿠팡 감사합니다. 역시 애플 제품은 쿠팡이 탑이네요. 카드할인 까지해서 공홈보다 더 좋은 가격으로 구매 하였습니다.워낙 많은 유튜버 들이나 리뷰어 들이 리뷰한 제품이니, 전문적인 리뷰보다는 애플 제품을 좋아 하는 한명의 일반 이용자로써 리뷰합니다.2015 맥북프로에서 넘어 온 저는 신세계네요. 역시 이래서 m1 m1 하나보네요. 팬리스 구조 매력적인 디자인 머하나 단점을 찾을 수가 없네요. 256기준 ssd 이슈니, 발열이니 가격이 비싸니 다 맞는 말이지만, 개인적으로는 기본형만 해도 대만족입니다.이위에 한단계로 더 올려 버리면 200가까이 가기에 그러면 정말 14인치 프로가 가까워 지는 가격이라169 카드할인 155정도의 가격의 깡통이야 말로 에어의 메리트가 있다고 생각하며,개인적으로 150정도에 아이패드 프로 12.9인치 5세대 제품도 사전예약한 사람으로 맥북이 더 가성비 있다고 생각드네요.색상, 성능 ,스피커, 새로운 디자인 머하나 맘에 안드는 점이 없네요. 대만족입니다. 아이패드 와의 사이드카 앤 센터스테이지는 참 기술의 한계가 어딘지 대단쓰3일정도 사용추가후기 : 역시 맥북 깡통 새로운색상 미드나이트로 구매선택한 제가 대만족하고 있습니다.저또한 새로운 맥북에어 m2 구매전 모유튜버의 256깡통은 사지말라니 m1을 사라니 어그로성 영상에 잠시 흔들려 취소하고 512로 가야하나하고 생각했으나, 주관적인 생각으로 그래도 지금 시점에 못생긴 m1 구형 폼펙터 제품을사니 30더주고 신형을 가지란 생각과 에어는 깡통이 진리라는 생각으로 큰고민 없이 카트할인으로 155. 에어캉통을 산 제가 좋은선택이라고 생각합니다. 512로 가니 램을 올리니 gpu코어 10으로 가니 그럴빠에는 저라면 프로14갑니다. 개인적인 의견이니 참조하시고,맥북에어는 깡통이다. 추가로 패드도 프로팔고 에어깡통으로감"
21,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",오*하,5,등록된 헤드라인이 없습니다,"ㅎㅎ말해 뭐해 너무 좋아요~요즘 노트북들 다 비싼데 이정도면 가성비 괜찮은 거 같네요디자인 일단 너무 이쁘고, 성능 짱짱하고속도 빠르고 ㅎㅎ 너무 좋아요음질도 진짜 좋아서 맨날 노래 틀어놔요단점은 usb 포트 없고 전부 c타입이라 케이블을 따로 구매해야 한다는 것 정도네요전에 쓰던 맥북이 실버라 이번엔 스타라이트 샀는데스타라이트도 이쁜데 역시 실버를 살걸 그랬나 싶네요아무튼 너무 만족스러워요"
22,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 512GB, 16GB, 30W, 한글",이삼냥,5,좋아요 그냥,맥북프로가 더 싸게 할인하길래 고민 많이 했네요전문가가 아니라 그냥 에어로 맘 굳히고 이제 컬러 고민..실버 주문해서 거의 집 도착하기 직전에 스타라이트로 변경해서 다시 구매해서 받았아요진짜 너모 잘한선택!!플렉시북도 있지만 역시 애플이네요..아이패드에 있던 어플들 저장내용 그대로 불러와서 다이어리며매출정리하고 영상용으로 일단 쓰고 있어요!영상편집 이런것도 도전해보고 싶은 욕구가 막 생깁니다!!올만에 떠난 해외여행에도 가져가서 영상보며 푹 쉬다 왔어요~
23,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",허*원,5,등록된 헤드라인이 없습니다,디자인 공부하는 사람입니다M1프로는 너무 비싸고 해서 M1 고급형으로 샀습니다 스타라이트 조녜! 그리고 원래 도착일보다 일주일이나 빨리 왔어요!!
24,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",솔직한김씨,5,맥북은 감성? 이제는 성능이죠,"내돈내산후기.. 애플 최고... 애플제품 아이패드 에어팟 아이폰 애플워치 모두 사용중인데 맥북이 없기도하고, 필요해서 구매했습니다. 배송 정말빠르고 안전하게 도착했습니다. 외부쿠팡박스 > 내부 별도 박스 > 애플박스 및 뽁뽁이 > 제품 완벽하게 왔습니다. 저는 단순하게 오피스 엑셀 파포 워드 사용 및 회사 회의 자료로 사용이 많고, 간혹 쉬는 타임으로 영화, 게임을 즐깁니다. 우선 영화는 현존하는 노트북중에 가장 화질좋고 사운드 최고입니다!! 게임도 롤이 돌아가는지 많이 궁금하시죠?? 정말 잘돌아가고 뭐 불편한거 하나도없어요.. 유튜브에 뭐 불편하다고 하는데 뭐가 불편한건지 모르곘어요 ㅋㅋㅋ(그럴거면 그냥 데스크탑을 쓰지..왜 노트북을 쓰면서 불편하다고 하는지...ㄷㄷ) 색상도 좋고 뭐 성능도 너무 좋습니다 강츄드립니다.!"
25,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 512GB, 8GB, 30W, 한글",와대박,5,포장.. 너무 실망스러웠지만 상품은 괜찮네요,백만원이 훌쩍넘는 맥북을 샀는데 박스에 테이프가 한번만 붙여져 있었고 그 테이프가 때어져서 그냥 열리는 상태더라구요..? 안에 내용물 누가 훔쳐갔나 설마 뉴스에서만 보던일이 나에게 생긴건가 머리속에 오만가지 생각이 다 들었어요박스 열어보니 안에 맥북은 잘 들어 있었고.. 가슴이 철렁하는 순간이었습니다 포장 제발 잘 해주세요ㅠㅠㅠ실버색상 샀는데 영롱하고 카드할인에 쿠폰까지 먹여서 나름 합리적인 가격으로 구매 했습니다 사실 프로사고싶었는데 디자인때문에 샀는데 괜찮네요 만족스럽습니다
26,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*상,5,m2맥에어 기본형. 들고다니면서 쓸만함.,"m2 맥에어 기본형 미드나잇(청바지색,,,) 켜서 바로 OS업데이트. 알고 샀지만 화면이 작은것 느낌, 글자크기 키우니 볼만함. 노안있는 사람들은 화면 더 큰 노트북 알아보는것 도 좋을듯. 무게는 가벼우면서도 묵직함(???). 기본으로 들어있는 충전기 선이 길어서 팀쿡에게 고마워 하는 중."
27,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",서*훈,5,선물로 굿!,"성능을 다 쓸 수는 없겠지만, 길게 보고 샀어요.아내 생일 선물로 산 것이라서 제가 만질 일이 많지는 않을 것 같네요.받고 엄청 좋아 하는 것을 보니 덩달아 기분이 좋아지네요.맥북이 저도 처음이라서 그런지 사용 환경이 좀 어색하다고 하는데,빨리 익숙해지길 바래야죠~^^"
28,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",신*주,5,스페이스 그레이 너무 예쁘다.,"윈도우 쓰다가 드디어 맥북으로 넘어왔어요. 슬림하고 가볍고 지문까지 겸한 맥북 m2 진짜 예뻐요! 여러모로 마음에 들고, 잘 쓸 수 있을 거 같네요. 실버랑 스그중에 색상 고민했는데 스그 사기를 잘했네요. 배송은 아주 빨리 왔답니다 :)"
29,"Apple 2022 맥북 에어, 실버, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",김*경,5,등록된 헤드라인이 없습니다,"역시 로켓와우 답게 배송 하루만에 왔구여 ♡쿠팡에서 주시는 쿠폰 먹여서 할인받아서 산거 개꿀!!!10년 넘게 사용한 맥북프로가 고장나서 구매하게 되었음미당프로보다 훠어어얼씬 가볍고, 터치 잠금해제 짱 맘에듬미다 (♡)쇼핑몰 운영&관리 하기에 딱입니동!!그냥 보고만 있어도 기분째지니동ㅋ.ㅋ"
30,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*정,5,성능과 디자인 모두 잡은 맥북에어,가전제품 구매할때 다운그레이드란 없죠M1이 가성비가 좋다고 하지만 그것 또한 가격이 경쟁력이 있을때 이야기고 이미 120만원대쿠팡 할인 받아서 나름 경쟁력있는 가격으로 구매했습니다.이전에 쓰던 실버보다 이번에는 조금더 다운된 색상인스페이스 그레이~~~로 구매 했는데~ 아주 찰떡입니다.색이 너무 이뻐요~M1보다 50그람 정도 더 가볍고 가격은 쿠폰쓰면 10만원 내외로 차이가 별로 없어요~~꼭 M2로 구매하세요 >_< 적극 추천합니다
31,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글",엄*현,4,등록된 헤드라인이 없습니다,뭐....제품에 대한건 워낙 잘 나온 물건이라고 생각하니 일단 제껴두고....가격을 너무 저렴하게 샀네요. 애플 공홈 가격이 209만원짜리를 할인 쿠폰 등등 적용해서 170만원이 안되는 금액에 구매했네요. 음......딱 원하는 색상은 아니었지만 가격이 저렴해서 겁나 만족합니다.
32,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",Touibn,5,등록된 헤드라인이 없습니다,사전 예약하고 1차로 받았습니다. 이틀 지연 보상으로 포인트 적립 받았습니다 ~ 물건은 이상 없이 잘 받았고 작동도 잘 됩니다.스타라이트 색상이 예전 골드 보다는 못 하지만 은은하게 이쁘고 실물이 더 이쁘네요. 엠2 칩이라 성능이 확실히 부드럽고 많이 개선된 느낌입니다.헤비 유저가 아니라 간편하고 가볍게 들고 다니기 너무 좋아요.그냥 너무 좋음 기분이 좋음
33,"Apple 2022 맥북 에어, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",테이스티쿱,5,사전예약 구매는 역시 쿠팡,이번 추석때 동생 생일 선물용으로 사전예약해서 구매했는데저는 미드나이트나 스타라이트가 이쁜거 같은데동생은 스페이스 그레이가 좋다네요. 그럴거면 차라리 프로13가 낫지않나 싶은데 이게 무게차이가 어마어마한거 같아서휴대용으로는 에어가 짱인거 같아요. 가격적인면에서 큰 메리트가 있었던건 아니지만 그래도 빠르게 배송받을 수 있어서 좋아요. 동생 주고 얼른 개봉해보고 싶네요.
34,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",노*한,5,가볍고 세련된 노트북,맥북에어 옛날 버전을 6년 쓰다가 바꿨는데 정말 많이 다른게 느껴지네요 ㅎㅎ 색도 미드나이트 컬러 이쁘다는 말만 듣고 샀는데 실물이 훨씬 괜찮고 지문은 좀 묻긴하지만 얘는 닦으면 되니깐 신경안쓰고요 성능은 좀더 써봐야겠지만 아직까진 매우 만족입니다!
35,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 10코어, 256GB, 16GB, 30W, 한글",신*도,5,"디자인, 발열, 배터리 굿",m1맥북과 비교해서 디자인이 조금 예뻐졌고 m1보다 프로그램 실행시 뭔가 좀 빠릿해졌단 느낌이 들긴합니다. 화면도 인치수가 약간 늘어난것이 체감이 됩니다.  그외 사운드는 크게 체감하기 어렵습니다. 가성비를 생각하시면 m1을 사시면 되고 디자인이나 마그네틱 충전등 그외 다른 부분에도 만족감을 얻길 원하시면 m2구입하시면 될 것 같습니다.
36,"Apple 2022 맥북 에어, 스타라이트, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 한글",이*민,5,이쁘고 좋음,맥북 m1 프로 16인치가 메인임. 프로 사기 전엔 m1 에어 썼는데 프로 쓰면서 안쓰게되어 또 팔고 났더니 이동시 프로는 들고다니기가.... 그것만 들고다니면 괜찮지만 책이나 기타 짐이 늘어나면 ㄹㅇ 부담스러움.결국 서브용으로 에어 다시 장만함ㅋㅋㅋ 프로를 써보니 에어는확실히 가볍고(이 무게가 가볍게 느껴지다니) 작고 소즁한 매력이 있음. 전체 플랫한 디자인도 좋음. 그 전 모델 디쟌이 에어의 정체성이니 뭐니 하는데 1도 모르겠고 그냥 바뀐게 좋음. 깻잎통조림 디쟌 취향이라ㅋ 다만 베젤은 더 줄었으면 좋았을텐데 한번에 안줄인건 담에 사게 만들려는 큰 생각인거 너무 알겠다 ㅋㅋㅋㅋ 스타라이트 컬러 조녜..
37,"Apple 2022 맥북 에어, 미드나이트, M2 8코어, GPU 10코어, 512GB, 16GB, 35W 듀얼, 한글",이*현,5,프로 아니여도 괜찮은거 같네요,전 웹 백엔드 개발자인데 그래픽 작업 돌릴 일없다보니발열은 딱히 심하진 않았습니다물론 데탑은 따로있고 휴대성에 제일 크게 중점을 두고 선택한것 입니다. 참고하시길
