,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
61,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",백*화,4,생각보다 가볍고 음질 좋아요,"구매한지 2달 되었는데 이제 후기 올려봅니다제품 상태는 안전하게 잘 포장되어 왔고 충전선, 교체용 마개까지 잘들어가 있었습니다본체도 이상없이 잘 도착했고요착용감매우 가벼운 편이에요가벼운 편이라 걸쳐진 느낌도 들어서 쉽게 빠지지 않을까 조심스럽기는 합니다...터치다음곡 넘어가거나 재생 멈춤 등등 터치 잘되는편이에요!가끔 터치가 너무 잘먹어서 소리가 멋대로 왔다갔다 커지거나 작아지는 경우 많아요휴대폰과 연동페어링은 매우 잘되고 빠른편인데 가끔 불안정하게 끊어졌다 연결되는 게 한 두번이 아니네요한번은 먹통이 들어서 지지직 거리는 경우 있는데 가끔 그러는 점이 아쉽긴합니다그래도 라벤더 컬러가 마음에 들고 디자인도 깔끔해서 잘 사용하고 있는 중이에요!"
62,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",김*아,5,괜히 망설였네요,스타벅스 버즈2 케이스가 너무 이뻐서 케이스 부터 사놓고 고민했네요 전 버즈플러스 사서 잘 쓰고 있던 사람인데요 ~~3년째 아무 이상없이 잘 쓰고 있어요 그래서 많이 고민했어요 물론 케이스부터 사놓고 머리 굴리기 시작했지만요..ㅋㅋ(조금 어이가 없네요...ㅋㅋㅋ)결론은 괜히 고민했네요. 버즈 플러스와는 당근 차이가 하늘과 땅차이네요. 상품평에 비싸도 콩나물이 더 좋다고 하는 글이 많던데 저는 안써봐서 모르고 원래 삼성만 쓰기 때문에 그건 문제가 되진 않네요 진짜 신게계이네요 기능도 훨씬 많이 추가 되었고 주변 소음 없애는 기능요 대단한걸요?? 버즈 플러스는 그런 기능이 있지만 완벽한 정도는 아니게 되거든요 근데 요 아이는 확실히 소음으로 부터 날 다른 세계도 인도하네요 ㅎㅎㅎ방음벽인줄!!ㅎㅎㅎ 음질은 사실 막귀라 버즈플러스보다 조금 우와 할 정도 이고디자인이 이쁘고 귀에 쏙 들어가는 형태라 프로나 다른 라인 보다 전 아주 만족합니다. 엄마 아빠꺼여서 착용해봤는데 전 별로요. 버즈2가 이렇게나 좋은데 프로는 대체 어느정도야 싶기는 하네요. 전체 케이스가 안 처럼 라벤더 이면 좋은데 바깥은 흰색이네요 그래도 이쁜 코딩된 색이네요 물론 케이스에 넣어 쓸거라 안 색깔만 중요하긴해요그래서 이렇게 만들었나 싶긴 하네요 아무튼 고민 하시는 분들은 고민하지 마세요 제 생각엔 고민은 배송을 늦출뿐입니다.
63,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",송혜정,5,등록된 헤드라인이 없습니다,자차로 출퇴근라면서 블루투스가 되니까 이어폰은 별 필요가 없다 생각했는데집안일을 하면서 통화를 하거나 음악을 듣거나아기가 잘때 드라마 한편 보고 싶어서 구매하게 되었어요디자인 색상 너무 이뻐서 마음에 들구요뚜껑 여닫을때 자석이 있어서 그런지 부드럽게 열고 닫히네요이어폰도 센서가 잘 되어있어서 귀에 끼는 순간 작동되고음질도 좋고 너무 좋으네요유선이어폰만 가끔 썼는데 선이 없어서 너무 편해요이렇게 좋고 편한걸 이제 알았다니 ㅜㅜㅋㅋㅋㅋ집안일하면서 친구랑 통화할때 좀 오래할때도 있는데 어깨로 받히거나하면 목도 뻐근한데편하게 통화하면서 빨래도 개고 ㅋㅋㅋㅋ아 ㅋㅋㅋ 그냥 너무 맘에 듭니다.
64,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 그라파이트",백부장님,5,등록된 헤드라인이 없습니다,두근두근  버즈2  개봉기아줌마가  출퇴근때  들으면  얼마나  음악을  듣겠어  싶어서  저려미  사서  들었는데전철에서  양쪽귀에서  노래가  돌림노래를  하거나한쪽이  아예안들리거나한쪽이  소음만  들리는...그 세월  다  참고  견디며  듣다  말다  하다가더는  못참겠다  나도  버즈  살거다  선언초등딸도  안사주고  제가  먼저  샀어요ㅋㅋㅋㅋ너무  고민하다  견디다  사서  그런지  소즁소즁넘나  이쁘고  작은것 ㅎㅎ 산지  하루만에  1만원이  내려간  가격도  신경쓰지  않을만큼  기분최고 ㅎㅎㅎ노래가  이렇게  들리는거였규나...그동안  내가  들은건  뭐였죠? ㅎㅎㅎ  너무  깔끔하고  귀도  작은데  귀에  쏙  들어가고  너무  좋아요  신나요출근길이  기대되는  저녁은  없는데 ㅋㅋ 낼은  즐겁게  출근해야겠어요
65,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 올리브",두통엔펜잘,5,갤럭시 유저라면 있어야 할 무선 이어폰 :D,기존에 버즈 플러스를 사용하다가 성능이 많이 저하 되어 새롭게 구입하게 되었습니다~ 버즈 2 프로와 비교하다가 가성비 최고인 무선 이어폰 버즈2를 구입하게 되었습니다~ 올리브 색상이기 때문에 실제로 완두콩 같으면서도 올리브 같군요!성능 부분에 있어서는 충분히 유튜브나 아님 상세페이지 통해서 잘 아실 수 있을거라 생각합니다 :D 저는 개인적으로 버즈2의 가장 큰 장점은 바로 착용감인 것 같아요~ 플러스나 프로 같은 경우 조금 큰 편이기 때문에 잘 벗겨 지는 편이었는데 버즈2는 조그만해서 착용한 듯 안 한듯한 느낌을 주는 것 같아요 ㅎㅎ작고 아담하기 때문에! 하지만 성능을 어마무시 합니다 ㅎㅎ 음질이 더 좋고 더 풍성한 것 같습니다 ㅎㅎ
66,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 그라파이트",최*현,5,삼성치곤 가성비 버즈+랑 비교,버즈 플러스를 사전예약해서 구매하고 2년간쓰다가 몇일전에 5만원이 판매했습니다.그리고 쿠X에서 11만원에 구매했습니다.많은분들이 버즈2 VS 버즈 프로를 고민중인데자세한건 역시 우리 섭섭이형 영상 보시고요전 간단히 실사용자 입장에서 리뷰하려합니다.먼저 가장 큰 문제가 됬던 배터리입니다제 버즈 플러스는 배터리가 세월이 흐르니 빨리 닳더군요 ㅎㅎ.......스펙상 버즈2는 유닛은 배터리가 줄었지만 케이스의 배터리가 증가하여 더 오래갑니다그리고 버즈2는 이번에 충전 속도가 증가하여 5분 충전 1시간 사용이 가능합니다(스펙상)(해당 리뷰에서의 배터리 타임은 ANC OFF 상태 기준입니다)간단한 비교                 버즈 2    VS   버즈+유닛만         7.5                11    (시간)케이스포함   29                22    (시간)배터리         472              270  (mAh)다음은 음질입니다제가 귀가 별로 섬세하지 않아서 줃이 음질은 안따지는데확실히 버즈+ 보다 좋아졌습니다버즈+가 좀 먹먹한 느낌이였다면 버즈2는 좀더 시원한 느낌입니다.방수 등급은 같고 유닛의 무게는 더 가벼워졌지만 케이스의 무게는 더 무거워졌습니다사용하는데 지장이 없을정도이니 괜찮은거 같네요.
67,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 화이트",김*효,5,등록된 헤드라인이 없습니다,버즈 플러스 쓰고 있던 사람입니다 ㅎㅎ기존 버즈플러스도 이상없이 잘 사용했지만어느순간 배터리도 성능 저하된 느낌도 받고살짝 끊기는 상황이 많아져서이참에 버즈2로 기분좋게 장만했습니다.이제 버즈2도 왔겠다 좋은분께 판매 해야겠습니다.제품은 참 좋습니다 !!역시나 이쁘고 영롱하네요 이번에 노이즈캔슬링 기능을처음 이용해보았는데 신세계 입니다!이정도로 외부소음을 차단해주니 신기할 따름이네요음질도 좋고 차차 기타성능들 써보면서 배워나가야겠네요사은품으로 온 케이스는 제스타일은 아니네요 ㅠㅠ그래서 제 최애 슈피겐 케이스로 하나 사서 붙였는데 이쁩니다삼성분들 항상 감사합니다 !!
68,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 화이트",김*근,5,디자인도 음질도 nice! 역시 버즈2,"사전예약구매해서 받았었는데 착용해보고 이제서야 리뷰를 올리네요.저는 기존에도 버즈1을 사용해오던 유저입니다.버즈2를 착용해서 써보자마자 바로 기존쓰던 버즈1은 회사 지인분께 굉장히 저렴히 처분했습니다... ^^착용감도 완전좋구 뭔가 귀에 착 달라붙는 느낌?입니다.버즈1과 비교했을때 노캔역시 개선이 많이 되었구요~디자인도 딱 깔끔하고 맘에 들어요~ 저는 이번에 나온 버즈2 완전 흡족!주변 지인께 가성비 무선이어폰으로 추천드릴만 합니다아, 케이스는 사전구매로 받은 케즈케이스보단 새로 이쁜거 겟잇! 하시는 걸 추천드립니다!"
69,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 그라파이트",여름엔수박,5,블랙 맘에 들어요 음질도 굿굿 통화도 좋음,갤럭시 버즈2 사용 후기2~3년 쓰던 삼성 이어폰 한쪽이 안 들려서 구입한 버즈2. 갤럭시 버즈 프로랑 무엇을 살까 많이 고민했으나 이것도 노이즈캔슬링 된다고 해서 그냥 구입하였음. 결과적으로 만족합니다. 블랙 그라파이트 골랐는데 잘 산 것 같음. 색감이 예쁘고 안 질리는 색깔. 화이트보다 오염도 덜 될 것 같아서 고른 것도 있음.그리고 받자마자 음악 듣어봤는데 비싼 이어폰 안 써본 사람으로서 신세계였음... 싸구려 무선이어폰만 가끔 쓰다가 써보니 많이 다르더라고요.. 음질은 프로가 더 낫다던데 궁금...그치만 버즈2도 나에겐 충분함.추천합니다.
70,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",트루리뷰만,5,버즈2,어머니가 필요하다고 하셔서 선물로 사드렸는데넘 좋아하셔서 뿌듯하네요ㅎㅎ이쁘고 귀에 착용감도 좋아요노이즈 캔슬링도 잘되서 만족스럽습니다ㅎ22년6월 생산 제품이라 믿음직하네요
71,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",주*림,5,갤럭시 버즈인데 보라색? 무조건이죠!!,"사용 기간 : 약 2주구매 가격 : 약 9만1천원정도=======================✅️ 착용감귀에 정말 쏙 들어오고 잘 안 빠지는 게 좋았습니다. 제가 잘때도 영상 틀어놓고 끼고 자고는 하는데, 다른 제품들은 뒤척이다 보면 중간에 빠져서 어딘가로 굴러갈 때가 많았거든요...갤럭시버즈2는 2주간 사용해봤을때 그런적 없었습니다! 그리고 배터리가 거의 다 됐을 때 경고음? 나는게 크지 않은 것도 너무 좋아요. 엄청 소리큰 제품들은 깜짝깜짝 놀라고 자다가 깰 때도 있는데, 이건 그러지 않아요!✅️ 음질 및 노이즈 캔슬링음질은... 제가 사실 막귀라ㅎㅎ 그래도 저렴이들 보다는 확실히 선명하게? 들리더라구요??? 그래서 아... 비싼게 역시 좋군! 이러면서 쓰고 있습니다. 노이즈 캔슬링은 좀 아쉽습니다. 제가 사실 노이즈 캔슬링 있는 적당한 가격의 제품을 찾다가 버즈2 구매한건데 이 기능을 키나 끄나 큰 차이는 안 느껴지더라구요. 끈 상태로도 꽤 밖의 소리가 막아지긴 합니다만, 노이즈 캔슬링이 뛰어나지는 않은 거 같아요.❕️ 총평...?좋아요! 예전에는 14만원대였던거 같은데 9만원대에 살 수 있던 거도 너무 좋습니다. 오래오래 잘 쓸 거 같아요! 이쁜 케이스들이 많다는 것도 ➕️➕️➕️➕️특히 갤럭시 사용하시는 분들이면 더 편하게 쓸 수 있어요!만약 맥북에 페어링 하시려고 한다면, 저는 초반에는 잘 안 되더라구요? 갤럭시 블루투스 끄고 이어폰 낀 채로 양쪽을 길게 5초 이상 누르면 됩니다! 구글링의 힘!"
72,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",U유희,5,존중받는 느낌..,"저렴한 이어폰들 전전한지 3년.. 쓰다가 고장나면 사고 또 사고 하다가이번엔 좀 진득하게 써보자는 마음으로 버즈2 구매해봤음.마침 버즈2 가 생각보다 저렴하게 판매중이길래 냅다 질러버림ㅋㅋㄱ그래도 여태껏 쿠팡에서 구매했던 물건들 중에선 가장 가격대가 비싼 전자기기였던지라, 살짝 불안하고 (배송중 파손될까봐ㅜㅜ) 설레기도 한 마음.암튼 주문 완료 후 두근두근대며 버즈2 도착만을 기다림!다음날 버즈2 도착!너무 설렌 나머지 급하게 언박싱.빵빵한 에어캡 2개 사이에 폭 감싸져 있는 버즈2 ㅜㅜ우선 흠집이 났을 가능성은 없어보여서 안도하고 본격적으로 상자를 해체해보았다!너무 앙증맞게 들어있는 하얀색 이어폰ㅜㅜ 너무 귀엽자나빠끔히 열어보니 보라색에 가까운 라벤더 이어버드가 보임ㅠㅠ영롱하고 너무 이쁨.. 비주얼 합격 땅땅땅!!이제 이어버드를 블루투스 기기에 페어링하는데..한쪽을 빼서 들고있으니 휴대폰이 알아서 인식해준다..게다가 착용감을 체크해주기까지ㅜㅜ존중받는 느낌에 폭풍 감격ㅋㅋ이게 뭐라고ㅜㅜ항상 저렴이만 쓰다보니 이런 건 처음이야ㅋㅋㅋ음질이야 (워낙 막귀여서) 다른 이어폰들과 엄청 큰 차이점은 없게 느껴짐.그러나 착용감이 워낙 좋고, 사운드도 유독 또렷하게 느껴지는걸 보면 분명 차이가 있긴 한것 같다.무엇보다 기기가 날 되게 편하게 만들어 주는 느낌이 너무 좋다.. 애써 페어링할 필요x, 전원 꺼줄 필요x, 착용감체크해줌O, 배터리체크해줌O.버즈2 진작 살걸!"
73,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",함*희,5,대만족입니다ㅎㅎ,"계속 살까 말까 고민하다가,계속 생각나고 그래서 결국 질러버렸습니다ㅎㅎ저는 귓구멍이랄까 작은편인데,포함되어있는 이어캡중에 제일 작은거 사용하니 딱 맞고빠지지않고 좋습니다ㅎㅎ라벤더 색이 제일 예뻐보여서눈독들이다가 결국 라벤더로 결정하고 구매했어요ㅎㅎ역시 너무 예쁘네용ㅎㅎ생각보다 작아서 더 귀여워요ㅎㅎ깔끔하니 예뻐서 좋아요ㅎㅎ케이스 같이 구매했고 받자마자 끼웠어요ㅎㅎ제 버즈는 소중하니까요ㅎㅎ충전시켜두고 리뷰작성중입니다ㅎㅎ"
74,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 화이트",박*준,4,"불량품이 왔지만,","가격 이것저것 할인 다받아서 7만 3천 정도에 구입해 만족스럽게 사용 중 입니다 많이 써봐야 2시간 정도라 한번 충전으로 충분하고 반품 하기엔 귀찮고 가격도 계속 변동이 심하고 이제는 7만원때로 내려가지 않는 것 같아 그냥 쓰고 있습니다 (한쪽만 사용한거 아니냐 생각할 수 있는데 전혀 아닙니다 같이 양쪽 다 사용했고 같이 보관해서 충전이 둘다 진행되긴하지만 한쪽이 확연히 느립니다.) 진짜 랜덤인 것 같아요 ㅠ 디자인 : 이전에 쓰던 버즈1 알약 모양보다는 개인적으로 만족 스러웠습니다 가격 : 앞서 말씀드렸지만 이것저것 할인받고 구입해서 적당하게 구입한 것 같네요 성능 : 버즈 1과 비교했을때 끊김현상도 많이 줄었고, 음질 상향과 노이즈 캔슬링 기능이 추가되어 만족스러웠습니다 착용감 : 개인적으로 버즈 1이 더 만족스러웠는데 이유는 사진에서도 보시면 아시겠지만 버즈 1 모델에 있던 고무링 같은게 사라졌습니다 그게 귀에 넣으면 미끄러지지 않게 끼워졌었는데 버즈 2 모델에는 그런게 없이 전부 플라스틱이라  제 귀 크기랑 맞지 않는지 조금 미끌거려서 빠질때가 있습니다  배터리 타임 : 버즈 1이랑 비슷하다고 들었는데 체감상 버즈 2가 더 오래가는 것 같습니다(새거라서 그런가 ㅎㅎ)"
75,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",김*윤,5,사용 한달째인데 만족도 100%에요:-),"기존에 사용하던 버즈를 잃어버려서 버즈2로 구입하였습니다.둥글둥글 조약돌처럼 생긴 디자인이 마음에 들었어요. 실제로 보면 더 귀엽답니다:) 제가 버즈를 선택한 이유 중 하나는 색상 때문이에요. 라벤더 색상이 정말 예쁘더라고요. 영롱한 연보라색인데, 색상 역시 사진보다 실물이 훨씬 예뻐요. 평소 무채색을 선호하는데, 라벤더색 보자마자 사고싶더라고요. 지금 사용한지 한달에 넘어가는데 질리지 않고 잘 갖고 다니고 있어요.버즈를 사용했어서 그런지 버즈2 음질은 확실히 좋았어요. (버즈도 좋았지만 버즈2가 다 깔끔한 느낌) 그리고 저는 노이즈캔슬링 기능을 자주 사용하는데 주변 소음 차단이 잘 되는 것 같아요. 또 통화할때도 소음이 걸러져서 상대방과 잘 대화할 수 있어요. 아직까지 큰 단점은 못느끼고 있어요. 배터리도 오래가서 마음에 들어요. 버즈2로 구매하길 잘 한것 같아요:)"
76,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",김*성,5,잘 받았어요,삼성전자 브랜드샵이라 믿고 주문했고 잘 작동하네요
77,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",장*울,5,갤럭시 폰 유저에게 특화된 가성비 갑 제품,"다른 쇼핑몰에 비해 쿠팡에서 저렴하게 판매하여 구입하였습니다. 이 가격에 노이즈 캔슬링 지원되고 음질도 좋네요. 무엇보다 삼성 갤럭시 폰 사용하시는 분들은 연결 및 사용 관리가 정말 편해요. 갤럭시 유저라면 후회없는 선택으로 보입니다. 잘 쓰겠습니다. 아, 사진에 나온 투명 케이스는 제가 따로 구매한 제품입니다. 유광으로 처리되어 있긴한데 그래도 흠집이 잘 날 것 같네요. 보호 케이스는 필요해보여요"
78,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",옆집동생,5,착용감 역대급으로 좋은 블루투스 이어폰,"현재 갖고있는 블투이어폰 - 소니 wf1000mx4, 젠하이저 모멘텀 tws2 에 비교해서 리뷰 쓰겠습니다^^✅ 디자인: 라벤더 색상 진짜 이뻐요 착용했을때도 버즈2가 귀에 쏙 들어가서 제일 자연스러워요.✅ 휴대성: 케이스 크기 생각보다 더 작습니다. 바지 주머니에 쉽게 들어갈만큼 작고 가벼워요.✅ 음질: 버즈2 정도의 음질이면 비슷한 가격대에 비빌 코드리스 이어폰은 없습니다. 음질과 해상도 모두 꽤 준수합니다. 다만 저음 베이스와 타격감이 좀 아쉬운데, Galaxy Wearable 앱에서 이퀄라이저(저음강조) 설정하면 충분히 보완돼요. 음악이 좀 심심하게 들린다싶으면 이퀄 설정 꼭 하세요! 또 추가적으로 삼성에서 만든 Sound assiatant 앱 설치하시면 원하는대로 세부조정 가능하니까 꼭 설치하세요 :)✅ 착용감: 코드리스들 중에서 탑급이라는 칭찬이 괜히 있던게 아니네요. 사실 이전에 쓰던 소니 wf1000mx4는 너무 무거웠고, 젠하이저 모멘텀 tws2 역시 오래끼면 귓바퀴가 아팠습니다. 근데 버즈2는 몇시간 껴도 귀가 안파서 좋아요bb✅연결성: 갤럭시s10, 아이패드 에어4 사용중인데 둘다 문제 없이 먼거리에서도 잘연결돼요! 다만 전용앱 때문에 갤럭시폰으로 주로 듣고있습니다ㅎㅎ➡️ 이 가격대에선 최고의 블루투스 이어폰. 더구나 캐쥬얼한 라벤더 색상까지.. 고민은 배송만 늦출뿐입니다>.< 추천!!"
79,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 그라파이트",최*욱,5,모범생다운 이어폰,"0. 구매 동기이전에 버즈라이브를 쓰고 있었으나, 오픈형 이어폰의 특성상 노이즈 캔슬링 성능에 한계가 있었고, 주변소리듣기가 없었음.그러던 중 버즈2는 커널형이라 노캔 성능이 좋을 것으로 기대되고, 착용감이 좋기로 유명하여 구매.기존 버즈라이브 오닉스 색상과 구분하기 위해, 케이스는 흰색이고 이어폰은 그라파이트 색상인 걸로 구매.1. 구성품이어폰 및 충전케이스, USB A to C 충전 케이블, 크기별 이어팁(기본 장착된 것 포함 세 종류), 설명서2. 노캔 성능버즈라이브보단 좋지만, 생각만큼 확실한 정도는 아님.저음은 꽤나 잘 막아주는데, 그 이상은 그렇게 잘 막아주지 못함.애초에 커널형 이어폰의 차음성이 어느정도 있다보니, 거기서 조금 더 좋은 정도.적당히 만족하며 쓸 수 있는 수준으로, 중급~중상급 사이 정도라 생각함.버즈라이브엔 없던 주변소리 듣기의 경우,강도는 3단계로, 소리 특성도 3단계로(부드럽게-중간-선명하게) 조절되어 좋음.기계음 느낌은 있긴 하지만, 주변소리를 확실하게 잘 들려줌.3. 통화이어폰에 튀어나온 부분이 없는 만큼, 콩나물 형태의 이어폰 보단 통화품질이 조금 떨어짐.그냥저냥 쓸만함.4. 갤럭시 웨어러블 앱삼성폰이라면 웨어러블 앱을 받아서 여러 설정들을 할 수 있음.버즈라이브보다 조금 더 상세한 부분까지 설정 가능.예를 들어 버즈라이브는 터치기능을 아예 끄거나 아예 켜거나 해야 하는데,버즈2는 기능별로 활성화/비활성화 선택 가능.EQ는 총 6가지가 있는데, 사용자가 세세하게 직접 설정할 순 없음.5. 음질저음이 세지 않고, 상대적으로 플랫한 성향.오픈형인 버즈라이브의 저음이 훨씬 강력함.대신 그만큼 오랜시간 부담없이 편안하게 들을 수 있음.저음이 빠방한 걸 선호한다면 만족스럽지 않을지도.버즈라이브는 저음 세팅이 기본적으로 풍부하게 되어있어서, EQ 중에 선명함을 썼었는데,버즈2는 풍성함을 쓰고 있음.그래도 버라에서 선명함 선택한 것보다 저음이 약하게 느껴짐.버즈2에서 선명함으로 들으면 저음이 약하다보니 상대적으로 고음이 쨍한 느낌이 들어서 조금 피로하게 들림)해상도는 특별하진 않지만 모나지도 않게 준수함.버즈라이브도 다른 이어폰에 비해 음량이 작은 편이었는데, 버즈2는 그보다도 좀 더 작은 느낌6. 착용감이어폰 자체가 가벼워서 상당히 편함.귓속에 꽂는 커널형 이어폰이기에, 이어폰을 안 낀 것 같은 느낌까진 아니지만,착용감이 거슬리는 부분은 없음.착용시 튀어나오는 부분도 별로 없이 깔끔.케이스는 겉면은 유광재질. (버라는 무광)열고 닫는 느낌은 버즈라이브에 비해 가벼운 느낌.7. 버즈라이브(이하 버라)와 비교- 음질 : 사람마다 호불호가 있겠지만, 개인적으로 버라가 더 좋았음.- 착용감 : 개인적으론 둘 다 매우 편했음.하나를 꼽자면 버즈2가 가벼워서 착용감은 확실히 더 좋긴 함.버라는 이어폰 형태 특성상 사람마다 편차가 있으므로 주의.- 통화 품질 : 버라- 노캔 : 버즈2- 앱 기능 : 버즈2 - 케이스 : 개인적으로 버라 케이스가 더 고급지다 느낌. (소재나 열고 닫는 느낌 등)- 종합 : 개인적으론 현재 버라 가격이 많이 싸진 것도 있고, 버라 착용감도 좋게 느껴서, 버라가 더 좋다고 느낌.필자가 노캔 기능을 그렇게 많이 중요시 하지 않아서 그런 것도 있음.편안하게 부담없이 쓰기엔 버즈2가 더 좋을 듯.8. 총평특별히 모난 부분도 없지만, 그렇다고 특출나게 뛰어난 부분도 없다.가볍고 편안하게 쓰기에 좋은, 호불호가 비교적 적을만한, 준수한 성능의 모범생과도 같은 이어폰.추천."
80,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 화이트",로켓의민족,5,음질 좋음 가성비짱,"버즈 버즈플러스 에어팟있어서 기존건 다 버리고 버즈2로 갈아탔어요.장점 : 노이즈 캔슬링됨, 주변소리듣기, 주변소리듣기 부드러움 선명하게 있음단점 : 하품할려고 크게벌리면 빠짐..확실히 무게가 가벼워서 좋아요! 케이스가 살짝만 내려도 콱 닫기네여 ㅠㅠ이거 사서 케이스도 같이 샀네요!!음질은 좋아요(막귀라 다 좋음ㅋㅋ)도움되셨으면 도움이되었어요 눌러주세요"
81,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",마씨짱,5,등록된 헤드라인이 없습니다,사진보다  실물이 더 예뻐요~ 화이트할까 라벤더할까 마니 고민했었는데라벤더 하길 잘했어요. 아~~주 만족합니다~~늦었지만 손의 자유를 얻었네욤
82,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",림혈,5,매우좋아요^^,-배송 ●●●●●빠름-포장 ●●●●●파손X-장점매우 저렴한 가격으로 올라와서 행복하게 구매했습니다.구매당시 9만원이하남편주려고 구매하였고 매우 좋다고 만족해 했습니다.색도 라벤더 특이했구요케이스도 여러개 구매할수있네요주변에서도 같은제품 많이 사용합니다금방 고장내서 거쳐간것만 3~4개는 되는데 몇달째 잘 사용중이네요-단점아직 모르겠네요^^-총 ●●●●●저렴하게 올라오면 또 구매해서 보관해둘거같습니다:)
83,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",뿝뿌,5,등록된 헤드라인이 없습니다,"버즈 처음구매해봤습니다.이어폰 유선사용하다가 무선사용하니 불편하면서도 간편하네요우선 선이 있고 없고 차이가 큰것같아요선에걸릴일 없어 자유로운 반면격하게 움직이면 귀에서 빠지기도 하네요,,튜브 사이즈 소중대 조절가능하지만아무래도 조심하게 되는것같기는해요빠질것같아서 눌러넣으면 노래가 끊기고이런현상이있네요,,, 아직 사용에 미흡해서 그럴 수 있지만요그래도 불편한것보단 편한게 더 큽니다!편리함 ⭐⭐⭐⭐주변소음 컨트롤 가능해서 좋아요~주변소리 잘들리게하는거는 옆사람 말소리는 알아듣기 조금 힘드네요백색소음처럼 주변잡소리만 잘들리는것 같아요성능 ⭐⭐⭐⭐버즈 2 케이스찾기가 힘들었어요...버즈케이스가 사이즈가 여러시리즈 함께 호환이 되는걸모르고버즈 2케이스만 찾았네요,, ㅋㅋㅋㅋ 그냥 버즈케이스 사면되는걸모르고..ㅎㅎ색상은 아주만족스러워요~질리지 않을 연한 파스텔퍼플이네요색상 ⭐⭐⭐⭐⭐배터리 완충하면 노래듣는건 엄청 오래 들을 수있어서 좋아요사용하다가 케이스에넣으면 충전되어 또 장시간 사용이가는해너무너무 배터리 성능은 좋더라구요.배터리 성능 ⭐⭐⭐⭐⭐음질은 더할나위없이 좋습니다 음질 ⭐⭐⭐⭐⭐보험도 가입했습니다. 잊고잇었는데 보험회사에서 카톡도보내주네요 ㅋㅋㅋ쿠팡안심보험제도 칭찬합니다 :)보험제도 ⭐⭐⭐⭐⭐재구매의사 ⭐⭐⭐⭐⭐"
84,"삼성전자 갤럭시 버즈2 블루투스 이어폰, SM-R177N, 라벤더",최*은,5,등록된 헤드라인이 없습니다,"어쩌다 보니 버즈 플러스, 버즈 라이브, 그리고 버즈 2까지 사용해보게 되었는데요.1. 버즈 플러스의 디자인+버즈 라이브의 음질이라는 각 제품들의 장점을 잘 결합한 다음에 개선시킨 제품 같아서 좋았어요. 체감상 노이즈 캔슬링은 두 제품보다 좋은 것 같아요.2. 케이스는 하얀색인데 케이스 안쪽과 유닛은 통일 된 색이라 케이스도 같은 색이면 좋을텐데 싶은데도 케이스가 하얀색으로 딱 깔끔하게 떨어지니깐 다양한 색상과 디자인의 케이스들과 잘 어울려서 좋은 것 같아요. 그리고 라벤더 색상으로 구매했는데 라벤더 색이 너무 이뻐서 마음에 들어요.3. 다만, 버즈 2 케이스는 충전에 소요 되는 시간에 비해 배터리가 오래 가지만 유닛은 배터리가 너무 빨리 닳는 기분이라 아쉽네요. 4. 불량인지 뭔지 모르겠는데 이어버드 낀 채로 전화 통화 때 상대방이 아무 소리도 들이지 않는다고 하더라고요.. 제 경우에는 전화 통화를 별로 안 하기도 하고, 이어폰은 거의 음악 감상용으로 잠깐씩 사용해서 큰 불편함은 느끼지 못했습니다.그런데 최근에 실수로 바지 주머니에 유닛 두 개를 넣어놓고 세탁기에 돌렸더니 역시나 고장이 났더라고요.. ㅠㅠ 그런데 개인적으로 버즈2를 만족스럽게 사용해서 다시 재구매할까 고민 중입니다 그만큼 괜찮은 제품이었어요!"
